Time,Channel A,Channel B
(ms),(V),(V)

-20.04637197,0.53666800,0.02868740
-20.02589197,0.53666800,0.07309183
-20.00541197,0.53666800,0.02868740
-19.98493197,0.53666800,0.02868740
-19.96445197,0.53666800,0.02868740
-19.94397197,0.53666800,0.02868740
-19.92349197,0.53666800,0.02868740
-19.90301197,0.53666800,0.02868740
-19.88253197,0.53666800,0.02868740
-19.86205197,0.53666800,0.02868740
-19.84157197,0.53666800,0.02868740
-19.82109197,0.53666800,0.02868740
-19.80061197,0.53666800,0.02868740
-19.78013197,0.53666800,0.02868740
-19.75965197,0.53666800,0.07309183
-19.73917197,0.53666800,0.02868740
-19.71869197,0.53666800,0.02868740
-19.69821197,0.53666800,0.02868740
-19.67773197,0.53666800,0.02868740
-19.65725197,0.53666800,0.02868740
-19.63677197,0.53666800,0.07309183
-19.61629197,0.53666800,0.02868740
-19.59581197,0.53666800,0.02868740
-19.57533197,0.53666800,0.02868740
-19.55485197,0.53666800,0.07309183
-19.53437197,0.53666800,0.02868740
-19.51389197,0.53666800,0.02868740
-19.49341197,0.53666800,0.02868740
-19.47293197,0.53666800,0.02868740
-19.45245197,0.53666800,0.02868740
-19.43197197,0.53666800,0.07309183
-19.41149197,0.53666800,0.02868740
-19.39101197,0.53666800,0.07309183
-19.37053197,0.53666800,0.02868740
-19.35005197,0.53666800,0.02868740
-19.32957197,0.53666800,0.02868740
-19.30909197,0.53666800,0.02868740
-19.28861197,0.53666800,0.02868740
-19.26813197,0.53666800,0.02868740
-19.24765197,0.53666800,0.02868740
-19.22717197,0.53666800,0.02868740
-19.20669197,0.53666800,0.02868740
-19.18621197,0.53666800,0.02868740
-19.16573197,0.53666800,0.02868740
-19.14525197,0.53666800,0.02868740
-19.12477197,0.53666800,0.02868740
-19.10429197,0.53666800,0.02868740
-19.08381197,0.53666800,0.07309183
-19.06333197,0.53666800,0.02868740
-19.04285197,0.53666800,0.02868740
-19.02237197,0.53666800,0.02868740
-19.00189197,0.53666800,0.02868740
-18.98141197,0.53666800,0.02868740
-18.96093197,0.53666800,0.02868740
-18.94045197,0.53666800,0.02868740
-18.91997197,0.53666800,0.07309183
-18.89949197,0.53666800,0.02868740
-18.87901197,0.53666800,0.02868740
-18.85853197,0.53666800,0.02868740
-18.83805197,0.53666800,0.02868740
-18.81757197,0.53666800,0.02868740
-18.79709197,0.53666800,0.02868740
-18.77661197,0.53666800,0.02868740
-18.75613197,0.53666800,0.02868740
-18.73565197,0.53666800,0.02868740
-18.71517197,0.53666800,0.02868740
-18.69469197,0.53666800,0.07309183
-18.67421197,0.53666800,0.02868740
-18.65373198,0.53666800,0.02868740
-18.63325198,0.53666800,0.02868740
-18.61277198,0.53666800,0.02868740
-18.59229198,0.53666800,0.02868740
-18.57181198,0.53666800,0.02868740
-18.55133198,0.53666800,0.07309183
-18.53085198,0.53666800,0.02868740
-18.51037198,0.53666800,0.02868740
-18.48989198,0.53666800,0.02868740
-18.46941198,0.53666800,0.02868740
-18.44893198,0.53666800,0.02868740
-18.42845198,0.53666800,0.07309183
-18.40797198,0.53666800,0.02868740
-18.38749198,0.53666800,0.02868740
-18.36701198,0.53666800,0.02868740
-18.34653198,0.53666800,0.02868740
-18.32605198,0.53666800,0.02868740
-18.30557198,0.53666800,0.02868740
-18.28509198,0.53666800,0.02868740
-18.26461198,0.53666800,0.02868740
-18.24413198,0.53666800,0.07309183
-18.22365198,0.53666800,0.02868740
-18.20317198,0.53666800,0.07309183
-18.18269198,0.53666800,0.02868740
-18.16221198,0.53666800,0.02868740
-18.14173198,1.56117400,0.07309183
-18.12125198,1.56117400,0.02868740
-18.10077198,1.56117400,0.02868740
-18.08029198,1.56117400,0.02868740
-18.05981198,1.56117400,0.02868740
-18.03933198,1.56117400,0.02868740
-18.01885198,1.56117400,0.02868740
-17.99837198,1.56117400,0.02868740
-17.97789198,1.56117400,0.07309183
-17.95741198,1.56117400,0.02868740
-17.93693198,1.51661700,0.02868740
-17.91645198,1.56117400,0.02868740
-17.89597198,1.56117400,0.02868740
-17.87549198,1.56117400,0.02868740
-17.85501198,1.51661700,0.02868740
-17.83453198,1.56117400,0.02868740
-17.81405198,1.56117400,0.02868740
-17.79357198,1.56117400,0.07309183
-17.77309198,1.56117400,0.02868740
-17.75261198,1.56117400,0.07309183
-17.73213198,1.56117400,0.02868740
-17.71165198,1.56117400,0.02868740
-17.69117198,1.56117400,0.02868740
-17.67069198,1.56117400,0.02868740
-17.65021198,1.56117400,0.02868740
-17.62973198,1.56117400,0.02868740
-17.60925198,1.56117400,0.02868740
