Time,Channel A,Channel B
(ms),(V),(V)

-20.04625648,0.53666800,0.07309183
-20.02577648,0.53666800,0.02868740
-20.00529648,0.53666800,0.02868740
-19.98481648,0.53666800,0.02868740
-19.96433648,0.53666800,0.02868740
-19.94385648,0.53666800,0.02868740
-19.92337648,0.53666800,0.02868740
-19.90289648,0.53666800,0.02868740
-19.88241648,0.53666800,0.02868740
-19.86193648,0.53666800,0.02868740
-19.84145648,0.53666800,0.02868740
-19.82097648,0.53666800,0.02868740
-19.80049648,0.53666800,0.02868740
-19.78001648,0.53666800,0.02868740
-19.75953648,0.53666800,0.02868740
-19.73905648,0.53666800,0.07309183
-19.71857648,0.53666800,0.02868740
-19.69809648,0.53666800,0.02868740
-19.67761648,0.53666800,0.02868740
-19.65713648,0.53666800,0.07309183
-19.63665649,0.53666800,0.02868740
-19.61617649,0.53666800,0.02868740
-19.59569649,0.53666800,0.02868740
-19.57521649,0.53666800,0.02868740
-19.55473649,0.53666800,0.02868740
-19.53425649,0.53666800,0.02868740
-19.51377649,0.53666800,0.02868740
-19.49329649,0.53666800,0.02868740
-19.47281649,0.53666800,0.02868740
-19.45233649,0.53666800,0.07309183
-19.43185649,0.53666800,0.02868740
-19.41137649,0.53666800,0.02868740
-19.39089649,0.53666800,0.02868740
-19.37041649,0.53666800,0.02868740
-19.34993649,0.53666800,0.02868740
-19.32945649,0.53666800,0.02868740
-19.30897649,0.53666800,0.02868740
-19.28849649,0.53666800,0.02868740
-19.26801649,0.53666800,0.02868740
-19.24753649,0.53666800,0.07309183
-19.22705649,0.53666800,0.07309183
-19.20657649,0.53666800,0.02868740
-19.18609649,0.53666800,0.02868740
-19.16561649,0.53666800,0.02868740
-19.14513649,0.53666800,0.02868740
-19.12465649,0.53666800,0.07309183
-19.10417649,0.53666800,0.02868740
-19.08369649,0.53666800,0.02868740
-19.06321649,0.53666800,0.02868740
-19.04273649,0.53666800,0.02868740
-19.02225649,0.53666800,0.02868740
-19.00177649,0.53666800,0.02868740
-18.98129649,0.53666800,0.02868740
-18.96081649,0.53666800,0.02868740
-18.94033649,0.53666800,0.02868740
-18.91985649,0.53666800,0.02868740
-18.89937649,0.53666800,0.02868740
-18.87889649,0.53666800,0.02868740
-18.85841649,0.53666800,0.07309183
-18.83793649,0.53666800,0.07309183
-18.81745649,0.53666800,0.02868740
-18.79697649,0.53666800,0.02868740
-18.77649649,0.53666800,0.02868740
-18.75601649,0.53666800,0.02868740
-18.73553649,0.53666800,0.02868740
-18.71505649,0.53666800,0.02868740
-18.69457649,0.53666800,0.02868740
-18.67409649,0.53666800,0.02868740
-18.65361649,0.53666800,0.07309183
-18.63313649,0.53666800,0.02868740
-18.61265649,0.53666800,0.02868740
-18.59217649,0.53666800,0.02868740
-18.57169649,0.53666800,0.02868740
-18.55121649,0.53666800,0.02868740
-18.53073649,0.53666800,0.02868740
-18.51025649,0.53666800,0.02868740
-18.48977649,0.53666800,0.02868740
-18.46929649,0.53666800,0.02868740
-18.44881649,0.53666800,0.02868740
-18.42833649,0.53666800,0.02868740
-18.40785649,0.53666800,0.02868740
-18.38737649,0.53666800,0.02868740
-18.36689649,0.53666800,0.02868740
-18.34641649,0.53666800,0.02868740
-18.32593649,0.53666800,0.02868740
-18.30545649,0.53666800,0.02868740
-18.28497649,0.53666800,0.02868740
-18.26449649,0.53666800,0.02868740
-18.24401649,0.53666800,0.02868740
-18.22353649,0.53666800,0.02868740
-18.20305649,0.53666800,0.02868740
-18.18257649,0.53666800,0.02868740
-18.16209649,1.56117400,0.02868740
-18.14161649,1.51661700,0.02868740
-18.12113649,1.56117400,0.02868740
-18.10065649,1.56117400,0.02868740
-18.08017649,1.56117400,0.02868740
-18.05969649,1.56117400,0.02868740
-18.03921649,1.56117400,0.02868740
-18.01873649,1.56117400,0.02868740
-17.99825650,1.56117400,0.02868740
-17.97777650,1.56117400,0.07309183
-17.95729650,1.56117400,0.02868740
-17.93681650,1.56117400,0.02868740
-17.91633650,1.56117400,0.02868740
-17.89585650,1.56117400,0.02868740
-17.87537650,1.56117400,0.02868740
-17.85489650,1.56117400,0.07309183
-17.83441650,1.56117400,0.02868740
-17.81393650,1.56117400,0.02868740
-17.79345650,1.56117400,0.02868740
-17.77297650,1.56117400,0.02868740
-17.75249650,1.56117400,0.02868740
-17.73201650,1.56117400,0.02868740
-17.71153650,1.56117400,0.07309183
-17.69105650,1.56117400,0.02868740
-17.67057650,1.56117400,0.07309183
-17.65009650,1.56117400,0.02868740
-17.62961650,1.56117400,0.02868740
-17.60913650,1.56117400,0.02868740
