Memory Length,4000,
Trigger Level,9.600E-01,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,5.000E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,2.000E-06,
Firmware,V1.05,
Time, ,
Mode,Fast,
Waveform Data,
0,
0,
83,
83,
84,
84,
83,
83,
84,
84,
84,
83,
84,
84,
83,
83,
84,
82,
83,
83,
83,
84,
83,
83,
83,
83,
83,
83,
84,
84,
84,
83,
84,
83,
84,
84,
83,
84,
84,
84,
84,
84,
83,
83,
83,
84,
83,
84,
83,
84,
83,
83,
83,
83,
83,
83,
83,
84,
84,
83,
84,
84,
84,
83,
84,
84,
84,
84,
84,
84,
84,
83,
83,
84,
83,
83,
83,
84,
84,
84,
84,
83,
82,
82,
83,
84,
83,
84,
83,
83,
83,
84,
83,
82,
83,
83,
84,
84,
82,
84,
83,
83,
83,
84,
83,
84,
83,
84,
83,
84,
83,
84,
83,
83,
82,
84,
83,
84,
84,
84,
84,
84,
82,
83,
84,
83,
84,
84,
83,
84,
84,
83,
84,
83,
84,
84,
84,
84,
84,
83,
84,
84,
84,
83,
84,
84,
84,
84,
83,
84,
84,
84,
83,
84,
84,
83,
84,
84,
84,
84,
84,
83,
84,
83,
83,
84,
84,
83,
84,
84,
83,
84,
84,
83,
84,
83,
83,
83,
83,
84,
83,
84,
83,
84,
83,
84,
84,
83,
84,
83,
83,
84,
83,
84,
84,
85,
83,
83,
83,
83,
83,
83,
83,
83,
83,
84,
84,
84,
83,
83,
84,
84,
84,
84,
84,
83,
84,
83,
83,
84,
84,
84,
82,
84,
84,
83,
84,
84,
84,
84,
83,
84,
84,
83,
84,
84,
83,
84,
83,
83,
84,
84,
84,
84,
84,
84,
84,
83,
84,
84,
84,
84,
83,
84,
84,
83,
83,
83,
83,
84,
83,
84,
83,
83,
83,
84,
84,
83,
83,
84,
84,
83,
83,
83,
83,
84,
85,
83,
84,
84,
83,
83,
84,
83,
84,
83,
83,
83,
84,
84,
83,
84,
82,
84,
83,
83,
84,
84,
83,
82,
83,
83,
83,
84,
82,
83,
83,
83,
84,
83,
83,
83,
84,
83,
84,
83,
83,
84,
83,
82,
83,
83,
84,
83,
83,
83,
83,
83,
84,
83,
84,
83,
83,
84,
84,
84,
84,
84,
83,
83,
83,
84,
84,
84,
83,
84,
82,
84,
83,
83,
84,
82,
83,
84,
83,
83,
84,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
84,
84,
83,
84,
83,
83,
83,
83,
84,
83,
83,
83,
83,
83,
84,
83,
83,
84,
83,
84,
83,
82,
83,
83,
82,
83,
83,
83,
83,
84,
84,
83,
83,
84,
83,
83,
83,
84,
83,
83,
83,
83,
83,
83,
82,
83,
83,
84,
83,
83,
83,
83,
83,
83,
83,
82,
83,
83,
83,
83,
83,
84,
83,
84,
83,
84,
84,
83,
84,
83,
83,
84,
83,
83,
83,
83,
83,
84,
84,
83,
84,
84,
84,
83,
83,
83,
83,
84,
84,
83,
83,
83,
83,
82,
83,
83,
83,
83,
84,
82,
84,
83,
82,
84,
83,
83,
83,
83,
83,
83,
83,
84,
83,
82,
83,
83,
83,
3,
1,
1,
0,
1,
0,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
2,
1,
1,
1,
1,
0,
1,
1,
1,
1,
0,
0,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
0,
1,
0,
0,
0,
1,
1,
1,
1,
0,
0,
1,
0,
0,
1,
1,
1,
0,
0,
0,
0,
0,
1,
1,
1,
1,
0,
0,
1,
0,
1,
1,
1,
1,
1,
0,
1,
1,
0,
0,
1,
1,
1,
1,
1,
1,
0,
0,
1,
1,
1,
0,
0,
1,
1,
1,
0,
1,
0,
1,
1,
1,
0,
0,
0,
0,
0,
1,
0,
0,
0,
0,
0,
1,
1,
0,
1,
1,
0,
1,
0,
1,
1,
1,
0,
1,
1,
1,
1,
1,
1,
-1,
1,
1,
1,
1,
0,
0,
1,
0,
1,
0,
1,
1,
0,
1,
0,
2,
0,
0,
0,
1,
1,
1,
0,
1,
0,
0,
1,
1,
1,
1,
0,
0,
1,
1,
0,
1,
1,
0,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
1,
0,
1,
0,
1,
1,
0,
0,
0,
0,
1,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
1,
-1,
1,
1,
1,
0,
1,
1,
1,
1,
1,
1,
0,
1,
0,
1,
1,
0,
1,
1,
1,
0,
1,
1,
0,
0,
0,
0,
1,
1,
0,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
0,
0,
0,
1,
1,
0,
1,
1,
1,
2,
1,
0,
0,
1,
0,
1,
1,
1,
1,
1,
1,
0,
1,
0,
1,
-1,
1,
1,
1,
1,
1,
1,
0,
0,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
0,
0,
1,
1,
1,
0,
1,
1,
0,
1,
1,
1,
1,
0,
0,
1,
1,
1,
0,
1,
1,
1,
1,
0,
0,
1,
1,
1,
1,
-1,
1,
1,
1,
0,
1,
1,
1,
0,
1,
1,
1,
0,
1,
1,
1,
0,
1,
1,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
0,
0,
1,
1,
1,
0,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
1,
1,
1,
0,
1,
0,
1,
0,
1,
1,
0,
1,
1,
0,
0,
0,
1,
0,
1,
0,
1,
0,
0,
1,
1,
1,
1,
1,
1,
1,
0,
0,
1,
2,
0,
0,
1,
1,
1,
1,
0,
1,
1,
1,
1,
0,
1,
0,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
0,
1,
0,
0,
0,
0,
1,
0,
0,
1,
1,
0,
1,
0,
1,
1,
0,
1,
0,
0,
1,
1,
0,
1,
1,
0,
1,
1,
0,
1,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
1,
81,
84,
82,
83,
83,
83,
84,
84,
83,
84,
83,
84,
83,
84,
83,
83,
83,
85,
83,
84,
83,
83,
83,
83,
83,
84,
83,
84,
82,
83,
83,
84,
84,
83,
84,
83,
83,
84,
83,
82,
83,
83,
84,
84,
84,
82,
83,
84,
83,
84,
84,
83,
83,
83,
84,
85,
84,
83,
83,
84,
83,
83,
84,
84,
84,
84,
83,
83,
83,
84,
83,
83,
84,
83,
83,
84,
84,
83,
83,
83,
84,
83,
84,
84,
84,
83,
84,
83,
84,
84,
83,
84,
84,
84,
84,
83,
84,
84,
83,
84,
83,
84,
84,
83,
83,
84,
84,
83,
84,
84,
83,
83,
83,
84,
84,
83,
84,
83,
84,
84,
83,
83,
84,
84,
83,
83,
84,
84,
83,
84,
83,
83,
83,
83,
83,
84,
83,
83,
84,
84,
84,
84,
83,
83,
84,
83,
83,
83,
84,
83,
84,
83,
83,
84,
82,
83,
84,
84,
84,
83,
84,
84,
84,
83,
84,
83,
84,
83,
82,
84,
84,
84,
83,
83,
84,
83,
83,
83,
84,
85,
84,
83,
83,
84,
84,
84,
83,
83,
84,
83,
84,
83,
83,
83,
84,
85,
83,
82,
83,
83,
83,
83,
83,
84,
84,
83,
83,
84,
84,
83,
83,
84,
84,
83,
84,
83,
84,
84,
83,
83,
84,
83,
83,
84,
84,
84,
83,
83,
83,
84,
84,
84,
83,
83,
83,
83,
84,
83,
84,
84,
84,
84,
84,
83,
83,
84,
84,
83,
83,
85,
83,
84,
83,
83,
83,
84,
84,
83,
83,
84,
83,
83,
84,
84,
83,
83,
83,
83,
83,
84,
84,
83,
84,
83,
83,
83,
84,
84,
83,
84,
83,
83,
83,
83,
83,
83,
83,
84,
84,
83,
84,
83,
83,
83,
83,
83,
84,
83,
84,
84,
83,
83,
83,
84,
83,
83,
84,
83,
84,
83,
83,
84,
83,
83,
84,
83,
84,
84,
