Memory Length,4000,
Trigger Level,9.600E-01,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,5.000E-06,
Horizontal Position,3.840E-05,
Horizontal Mode,Main,
Sampling Period,2.000E-08,
Firmware,V1.05,
Time, ,
Mode,Fast,
Waveform Data,
1,
1,
1,
2,
2,
2,
2,
1,
2,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
1,
1,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
1,
1,
1,
1,
1,
1,
1,
1,
2,
1,
2,
1,
1,
1,
1,
1,
1,
2,
2,
1,
13,
48,
67,
74,
78,
79,
80,
80,
80,
80,
80,
80,
81,
81,
80,
81,
80,
81,
80,
81,
81,
81,
81,
81,
81,
80,
81,
81,
80,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
82,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
82,
81,
81,
81,
81,
82,
81,
81,
81,
82,
82,
81,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
81,
82,
82,
82,
81,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
81,
82,
82,
82,
83,
83,
83,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
83,
83,
82,
83,
82,
82,
82,
82,
82,
82,
82,
83,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
83,
82,
82,
82,
83,
82,
82,
83,
82,
83,
82,
83,
82,
82,
82,
83,
82,
83,
82,
83,
82,
83,
83,
83,
82,
83,
83,
83,
82,
83,
82,
83,
83,
83,
82,
82,
83,
83,
82,
82,
83,
83,
82,
83,
83,
83,
83,
83,
83,
82,
83,
84,
83,
83,
82,
84,
83,
83,
83,
83,
82,
83,
84,
83,
83,
83,
83,
83,
82,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
84,
83,
83,
83,
83,
83,
83,
83,
82,
83,
83,
83,
83,
83,
83,
83,
83,
84,
83,
83,
82,
83,
84,
83,
83,
83,
83,
83,
82,
83,
83,
83,
83,
83,
83,
83,
83,
84,
83,
83,
84,
83,
83,
83,
84,
84,
83,
83,
83,
82,
83,
82,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
84,
83,
83,
83,
83,
84,
83,
83,
84,
83,
83,
83,
82,
83,
83,
83,
84,
83,
84,
83,
83,
83,
83,
83,
82,
83,
83,
82,
83,
83,
83,
84,
83,
83,
83,
83,
82,
83,
83,
82,
83,
83,
83,
83,
84,
83,
83,
83,
83,
82,
82,
83,
83,
84,
84,
83,
84,
83,
83,
82,
83,
83,
83,
84,
84,
84,
84,
82,
82,
82,
82,
82,
84,
84,
85,
84,
84,
83,
82,
68,
29,
10,
6,
6,
5,
5,
5,
4,
3,
4,
4,
5,
5,
4,
4,
4,
4,
3,
4,
4,
4,
4,
5,
4,
4,
3,
2,
3,
4,
4,
3,
4,
4,
3,
3,
3,
3,
3,
3,
4,
3,
4,
3,
3,
3,
3,
3,
3,
3,
3,
3,
3,
3,
2,
3,
3,
2,
3,
2,
3,
3,
3,
3,
3,
2,
3,
2,
2,
3,
3,
2,
2,
3,
2,
2,
2,
2,
2,
2,
2,
3,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
3,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
1,
2,
2,
2,
2,
1,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
1,
2,
1,
1,
2,
2,
2,
2,
1,
2,
1,
2,
2,
2,
2,
1,
2,
1,
2,
2,
2,
1,
1,
2,
2,
2,
2,
2,
2,
2,
1,
1,
2,
1,
1,
1,
2,
2,
1,
2,
2,
1,
2,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
2,
2,
1,
1,
2,
1,
1,
1,
1,
1,
2,
1,
1,
2,
1,
2,
2,
2,
1,
1,
2,
1,
1,
1,
1,
1,
1,
1,
2,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
1,
1,
1,
1,
2,
23,
53,
68,
75,
78,
79,
80,
80,
80,
80,
80,
80,
80,
80,
80,
80,
80,
80,
81,
80,
80,
81,
80,
81,
81,
80,
80,
81,
81,
81,
81,
81,
81,
81,
81,
80,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
81,
82,
81,
81,
82,
82,
81,
81,
82,
81,
81,
81,
82,
81,
82,
82,
82,
82,
81,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
81,
82,
82,
82,
82,
81,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
82,
83,
82,
82,
82,
82,
83,
82,
82,
82,
82,
82,
82,
82,
82,
82,
83,
83,
82,
82,
82,
83,
83,
82,
82,
82,
83,
82,
83,
82,
82,
82,
82,
83,
82,
82,
83,
82,
83,
82,
83,
83,
82,
83,
82,
82,
82,
83,
82,
82,
82,
82,
82,
83,
82,
83,
83,
82,
82,
82,
83,
82,
82,
83,
82,
83,
82,
82,
82,
83,
83,
83,
83,
82,
82,
82,
82,
83,
82,
84,
83,
82,
83,
82,
82,
83,
82,
83,
83,
83,
82,
83,
82,
82,
83,
82,
82,
83,
84,
83,
83,
83,
82,
82,
83,
83,
82,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
83,
84,
83,
83,
83,
83,
83,
82,
83,
82,
83,
83,
83,
83,
84,
83,
82,
83,
83,
83,
83,
83,
82,
84,
83,
84,
83,
83,
82,
82,
82,
83,
83,
84,
84,
84,
84,
83,
82,
82,
82,
82,
83,
84,
85,
84,
84,
83,
83,
83,
82,
82,
82,
84,
84,
84,
83,
84,
82,
82,
83,
83,
84,
83,
84,
83,
83,
82,
83,
83,
84,
84,
84,
84,
84,
83,
82,
82,
82,
83,
84,
84,
84,
83,
84,
82,
82,
83,
83,
83,
83,
84,
83,
84,
83,
83,
84,
83,
84,
83,
83,
83,
83,
83,
84,
84,
83,
84,
83,
84,
83,
83,
83,
83,
83,
83,
84,
84,
83,
82,
83,
84,
83,
83,
83,
82,
83,
84,
83,
84,
84,
83,
83,
84,
83,
84,
84,
83,
83,
84,
57,
24,
9,
6,
5,
5,
5,
5,
4,
5,
4,
4,
4,
4,
4,
4,
4,
4,
4,
4,
3,
4,
4,
4,
4,
4,
4,
4,
3,
4,
3,
3,
4,
4,
3,
4,
3,
3,
4,
4,
3,
3,
3,
3,
3,
2,
3,
4,
3,
3,
3,
3,
3,
2,
3,
3,
2,
3,
3,
3,
2,
3,
2,
3,
2,
3,
2,
3,
2,
3,
3,
2,
2,
2,
2,
2,
2,
3,
2,
3,
2,
2,
2,
2,
2,
2,
3,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
1,
2,
2,
2,
2,
2,
2,
2,
1,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
1,
2,
2,
1,
1,
2,
1,
2,
1,
1,
2,
1,
1,
2,
2,
1,
1,
1,
2,
2,
2,
1,
2,
1,
2,
1,
1,
2,
2,
1,
1,
1,
1,
1,
2,
1,
2,
1,
2,
2,
1,
2,
1,
1,
1,
1,
1,
1,
2,
1,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
2,
1,
2,
1,
1,
1,
