Time,Channel A,Channel B
(ms),(V),(V)

-20.04670165,0.53666800,0.02868740
-20.02622165,0.53666800,0.02868740
-20.00574166,0.53666800,0.02868740
-19.98526166,0.53666800,0.02868740
-19.96478166,0.53666800,0.02868740
-19.94430166,0.53666800,0.02868740
-19.92382166,0.53666800,0.02868740
-19.90334166,0.53666800,0.07309183
-19.88286166,0.53666800,0.02868740
-19.86238166,0.53666800,0.02868740
-19.84190166,0.53666800,0.02868740
-19.82142166,0.53666800,0.02868740
-19.80094166,0.53666800,0.02868740
-19.78046166,0.53666800,0.02868740
-19.75998166,0.53666800,0.02868740
-19.73950166,0.53666800,0.07309183
-19.71902166,0.53666800,0.02868740
-19.69854166,0.53666800,0.07309183
-19.67806166,0.53666800,0.07309183
-19.65758166,0.53666800,0.07309183
-19.63710166,0.53666800,0.07309183
-19.61662166,0.53666800,0.02868740
-19.59614166,0.53666800,0.02868740
-19.57566166,0.53666800,0.07309183
-19.55518166,0.53666800,0.07309183
-19.53470166,0.53666800,0.02868740
-19.51422166,0.53666800,0.02868740
-19.49374166,0.53666800,0.02868740
-19.47326166,0.53666800,0.02868740
-19.45278166,0.53666800,0.02868740
-19.43230166,0.53666800,0.02868740
-19.41182166,0.53666800,0.07309183
-19.39134166,0.53666800,0.02868740
-19.37086166,0.53666800,0.07309183
-19.35038166,0.53666800,0.02868740
-19.32990166,0.53666800,0.02868740
-19.30942166,0.53666800,0.02868740
-19.28894166,0.53666800,0.07309183
-19.26846166,0.53666800,0.02868740
-19.24798166,0.53666800,0.02868740
-19.22750166,0.53666800,0.02868740
-19.20702166,0.53666800,0.02868740
-19.18654166,0.53666800,0.02868740
-19.16606166,0.53666800,0.02868740
-19.14558166,0.53666800,0.02868740
-19.12510166,0.53666800,0.02868740
-19.10462166,0.53666800,0.02868740
-19.08414166,0.53666800,0.07309183
-19.06366166,0.53666800,0.02868740
-19.04318166,0.53666800,0.07309183
-19.02270166,0.53666800,0.02868740
-19.00222166,0.53666800,0.02868740
-18.98174166,0.53666800,0.02868740
-18.96126166,0.53666800,0.02868740
-18.94078166,0.53666800,0.02868740
-18.92030166,0.53666800,0.07309183
-18.89982166,0.53666800,0.02868740
-18.87934166,0.53666800,0.02868740
-18.85886166,0.53666800,0.02868740
-18.83838166,0.53666800,0.02868740
-18.81790166,0.53666800,0.07309183
-18.79742166,0.53666800,0.02868740
-18.77694166,0.53666800,0.02868740
-18.75646166,0.53666800,0.02868740
-18.73598166,0.53666800,0.02868740
-18.71550166,0.53666800,0.02868740
-18.69502166,0.53666800,0.02868740
-18.67454166,0.53666800,0.02868740
-18.65406166,0.53666800,0.02868740
-18.63358166,0.53666800,0.07309183
-18.61310166,0.53666800,0.02868740
-18.59262166,0.53666800,0.02868740
-18.57214166,0.53666800,0.02868740
-18.55166166,0.53666800,0.02868740
-18.53118166,0.53666800,0.02868740
-18.51070166,0.53666800,0.02868740
-18.49022166,0.53666800,0.02868740
-18.46974166,0.53666800,0.02868740
-18.44926166,0.53666800,0.02868740
-18.42878166,0.53666800,0.07309183
-18.40830166,0.53666800,0.07309183
-18.38782166,0.53666800,0.07309183
-18.36734166,0.53666800,0.07309183
-18.34686167,0.53666800,0.02868740
-18.32638167,0.53666800,0.02868740
-18.30590167,0.53666800,0.02868740
-18.28542167,0.53666800,0.02868740
-18.26494167,0.53666800,0.02868740
-18.24446167,0.53666800,0.02868740
-18.22398167,0.53666800,0.02868740
-18.20350167,0.53666800,0.02868740
-18.18302167,0.53666800,0.02868740
-18.16254167,0.53666800,0.02868740
-18.14206167,1.56117400,0.02868740
-18.12158167,1.56117400,0.02868740
-18.10110167,1.56117400,0.02868740
-18.08062167,1.56117400,0.02868740
-18.06014167,1.56117400,0.02868740
-18.03966167,1.56117400,0.07309183
-18.01918167,1.56117400,0.07309183
-17.99870167,1.56117400,0.02868740
-17.97822167,1.56117400,0.02868740
-17.95774167,1.56117400,0.02868740
-17.93726167,1.56117400,0.07309183
-17.91678167,1.56117400,0.02868740
-17.89630167,1.56117400,0.02868740
-17.87582167,1.56117400,0.02868740
-17.85534167,1.56117400,0.02868740
-17.83486167,1.56117400,0.02868740
-17.81438167,1.56117400,0.02868740
-17.79390167,1.56117400,0.02868740
-17.77342167,1.56117400,0.02868740
-17.75294167,1.56117400,0.02868740
-17.73246167,1.56117400,0.07309183
-17.71198167,1.56117400,0.02868740
-17.69150167,1.56117400,0.07309183
-17.67102167,1.56117400,0.07309183
-17.65054167,1.56117400,0.02868740
-17.63006167,1.56117400,0.02868740
-17.60958167,1.56117400,0.02868740
