Time,Channel A,Channel B
(ms),(V),(V)

-20.04728839,0.53666800,0.02868740
-20.02680839,0.53666800,0.02868740
-20.00632839,0.53666800,0.02868740
-19.98584839,0.53666800,0.07309183
-19.96536839,0.53666800,0.07309183
-19.94488839,0.53666800,0.07309183
-19.92440839,0.53666800,0.02868740
-19.90392839,0.53666800,0.07309183
-19.88344839,0.53666800,0.02868740
-19.86296839,0.53666800,0.07309183
-19.84248839,0.53666800,0.02868740
-19.82200839,0.53666800,0.02868740
-19.80152839,0.53666800,0.07309183
-19.78104839,0.53666800,0.07309183
-19.76056839,0.53666800,0.02868740
-19.74008839,0.53666800,0.07309183
-19.71960839,0.53666800,0.02868740
-19.69912839,0.53666800,0.07309183
-19.67864839,0.53666800,0.02868740
-19.65816839,0.53666800,0.02868740
-19.63768839,0.53666800,0.02868740
-19.61720839,0.53666800,0.02868740
-19.59672839,0.53666800,0.07309183
-19.57624839,0.53666800,0.02868740
-19.55576839,0.53666800,0.02868740
-19.53528839,0.53666800,0.02868740
-19.51480839,0.53666800,0.07309183
-19.49432839,0.53666800,0.02868740
-19.47384839,0.53666800,0.02868740
-19.45336839,0.53666800,0.07309183
-19.43288839,0.53666800,0.02868740
-19.41240839,0.53666800,0.02868740
-19.39192839,0.53666800,0.02868740
-19.37144839,0.53666800,0.02868740
-19.35096839,0.53666800,0.02868740
-19.33048839,0.53666800,0.02868740
-19.31000839,0.53666800,0.02868740
-19.28952839,0.53666800,0.02868740
-19.26904839,0.53666800,0.02868740
-19.24856839,0.53666800,0.02868740
-19.22808839,0.53666800,0.02868740
-19.20760839,0.53666800,0.02868740
-19.18712839,0.53666800,0.02868740
-19.16664839,0.53666800,0.02868740
-19.14616839,0.53666800,0.02868740
-19.12568839,0.53666800,0.02868740
-19.10520839,0.53666800,0.07309183
-19.08472839,0.53666800,0.02868740
-19.06424839,0.53666800,0.02868740
-19.04376839,0.53666800,0.02868740
-19.02328839,0.53666800,0.02868740
-19.00280839,0.53666800,0.02868740
-18.98232839,0.53666800,0.02868740
-18.96184839,0.53666800,0.02868740
-18.94136839,0.53666800,0.02868740
-18.92088839,0.53666800,0.07309183
-18.90040839,0.53666800,0.02868740
-18.87992840,0.53666800,0.02868740
-18.85944840,0.53666800,0.02868740
-18.83896840,0.53666800,0.02868740
-18.81848840,0.53666800,0.02868740
-18.79800840,0.53666800,0.02868740
-18.77752840,0.53666800,0.02868740
-18.75704840,0.53666800,0.02868740
-18.73656840,0.53666800,0.02868740
-18.71608840,0.53666800,0.02868740
-18.69560840,0.53666800,0.02868740
-18.67512840,0.53666800,0.07309183
-18.65464840,0.53666800,0.02868740
-18.63416840,0.53666800,0.07309183
-18.61368840,0.53666800,0.02868740
-18.59320840,0.53666800,0.02868740
-18.57272840,0.53666800,0.07309183
-18.55224840,0.53666800,0.02868740
-18.53176840,0.53666800,0.02868740
-18.51128840,0.53666800,0.07309183
-18.49080840,0.53666800,0.02868740
-18.47032840,0.53666800,0.07309183
-18.44984840,0.53666800,0.02868740
-18.42936840,0.53666800,0.02868740
-18.40888840,0.53666800,0.07309183
-18.38840840,0.53666800,0.02868740
-18.36792840,0.53666800,0.02868740
-18.34744840,0.53666800,0.07309183
-18.32696840,0.53666800,0.02868740
-18.30648840,0.53666800,0.02868740
-18.28600840,0.53666800,0.02868740
-18.26552840,0.53666800,0.02868740
-18.24504840,0.53666800,0.02868740
-18.22456840,0.53666800,0.02868740
-18.20408840,0.53666800,0.02868740
-18.18360840,0.53666800,0.02868740
-18.16312840,0.53666800,0.02868740
-18.14264840,1.56117400,0.02868740
-18.12216840,1.56117400,0.02868740
-18.10168840,1.56117400,0.02868740
-18.08120840,1.56117400,0.07309183
-18.06072840,1.56117400,0.02868740
-18.04024840,1.56117400,0.02868740
-18.01976840,1.56117400,0.02868740
-17.99928840,1.56117400,0.02868740
-17.97880840,1.56117400,0.02868740
-17.95832840,1.56117400,0.02868740
-17.93784840,1.56117400,0.02868740
-17.91736840,1.51661700,0.02868740
-17.89688840,1.56117400,0.02868740
-17.87640840,1.56117400,0.02868740
-17.85592840,1.56117400,0.02868740
-17.83544840,1.56117400,0.02868740
-17.81496840,1.56117400,0.02868740
-17.79448840,1.56117400,0.02868740
-17.77400840,1.56117400,0.02868740
-17.75352840,1.56117400,0.02868740
-17.73304840,1.56117400,0.02868740
-17.71256840,1.56117400,0.02868740
-17.69208840,1.56117400,0.02868740
-17.67160840,1.56117400,0.02868740
-17.65112840,1.56117400,0.07309183
-17.63064840,1.56117400,0.02868740
-17.61016840,1.56117400,0.02868740
